day,contract_address,name,total_supply,total_stablecoin_supply
2025-08-24,0x5d3a1ff2b6bab83b63cd9ad0787074081a52ef34,USDe,8816438.314362997,317105678.4610648
2025-08-24,0x111111a1a0667d36bd57c0a9f569b98057111111,USDH,0,317105678.4610648
2025-08-24,0xb88339cb7199b77e23db6e890353e22632ba630f,USDC,0.3,317105678.4610648
2025-08-24,0xfdd22ce6d1f66bc0ec89b20bf16ccb6670f55a5a,thBILL,41043991.065763004,317105678.4610648
2025-08-23,0xb88339cb7199b77e23db6e890353e22632ba630f,USDC,0.3,317105678.4610648
2025-08-23,0xfdd22ce6d1f66bc0ec89b20bf16ccb6670f55a5a,thBILL,38879461.215038,317105678.4610648
2025-08-23,0xb8ce59fc3717ada4c02eadf9682a9e934f625ebb,USD₮0,192177073.12299404,317105678.4610648
2025-08-23,0x0ad339d66bf4aed5ce31c64bc37b3244b6394a77,USR,1516624.5838320004,317105678.4610648
2025-08-23,0xb50a96253abdf803d85efcdce07ad8becbc52bd5,USDHL,10805372.366649,317105678.4610648
2025-08-23,0xca79db4b49f608ef54a5cb813fbed3a6387bc645,USDXL,2366687.7735799826,317105678.4610648
2025-08-23,0x111111a1a0667d36bd57c0a9f569b98057111111,USDH,0,317105678.4610648
2025-08-23,0x5d3a1ff2b6bab83b63cd9ad0787074081a52ef34,USDe,8784171.339463998,317105678.4610648
2025-08-23,0x8ff0dd9f9c40a0d76ef1bcfaf5f98c1610c74bd8,USH,1840594.025628458,317105678.4610648
2025-08-23,0x02c6a2fa58cc01a18b8d9e00ea48d65e4df26c70,feUSD,68167492.64443485,317105678.4610648
2025-08-22,0x111111a1a0667d36bd57c0a9f569b98057111111,USDH,0,317105678.4610648
2025-08-22,0x5d3a1ff2b6bab83b63cd9ad0787074081a52ef34,USDe,9281901.351781998,317105678.4610648
2025-08-22,0x8ff0dd9f9c40a0d76ef1bcfaf5f98c1610c74bd8,USH,1838195.2546937123,317105678.4610648
2025-08-22,0x02c6a2fa58cc01a18b8d9e00ea48d65e4df26c70,feUSD,69549139.26550052,317105678.4610648
2025-08-22,0x0ad339d66bf4aed5ce31c64bc37b3244b6394a77,USR,1490816.2454850003,317105678.4610648
2025-08-22,0xb88339cb7199b77e23db6e890353e22632ba630f,USDC,0.3,317105678.4610648
2025-08-22,0xfdd22ce6d1f66bc0ec89b20bf16ccb6670f55a5a,thBILL,38346094.127404004,317105678.4610648
2025-08-22,0xca79db4b49f608ef54a5cb813fbed3a6387bc645,USDXL,2361607.1504123127,317105678.4610648
2025-08-22,0xb8ce59fc3717ada4c02eadf9682a9e934f625ebb,USD₮0,203521414.35835803,317105678.4610648
2025-08-22,0xb50a96253abdf803d85efcdce07ad8becbc52bd5,USDHL,11705372.366649,317105678.4610648
2025-08-21,0xfdd22ce6d1f66bc0ec89b20bf16ccb6670f55a5a,thBILL,31296755.132965002,317105678.4610648
2025-08-21,0xb8ce59fc3717ada4c02eadf9682a9e934f625ebb,USD₮0,194903380.94267604,317105678.4610648
2025-08-21,0x0ad339d66bf4aed5ce31c64bc37b3244b6394a77,USR,1641007.6111440004,317105678.4610648
2025-08-21,0xb50a96253abdf803d85efcdce07ad8becbc52bd5,USDHL,11705372.366649,317105678.4610648
2025-08-21,0x111111a1a0667d36bd57c0a9f569b98057111111,USDH,0,317105678.4610648
2025-08-21,0x5d3a1ff2b6bab83b63cd9ad0787074081a52ef34,USDe,9732260.487824997,317105678.4610648
2025-08-21,0x8ff0dd9f9c40a0d76ef1bcfaf5f98c1610c74bd8,USH,1944147.0398121087,317105678.4610648
2025-08-21,0x02c6a2fa58cc01a18b8d9e00ea48d65e4df26c70,feUSD,68536538.41665961,317105678.4610648
2025-08-21,0xca79db4b49f608ef54a5cb813fbed3a6387bc645,USDXL,2384309.5677633267,317105678.4610648
2025-08-21,0xb88339cb7199b77e23db6e890353e22632ba630f,USDC,0.3,317105678.4610648
2025-08-20,0xca79db4b49f608ef54a5cb813fbed3a6387bc645,USDXL,2394116.1532707983,317105678.4610648
2025-08-20,0xb88339cb7199b77e23db6e890353e22632ba630f,USDC,0,317105678.4610648
2025-08-20,0xb50a96253abdf803d85efcdce07ad8becbc52bd5,USDHL,12184554.640882,317105678.4610648
2025-08-20,0xfdd22ce6d1f66bc0ec89b20bf16ccb6670f55a5a,thBILL,31194891.126504004,317105678.4610648
2025-08-20,0xb8ce59fc3717ada4c02eadf9682a9e934f625ebb,USD₮0,184410737.89290804,317105678.4610648
2025-08-20,0x0ad339d66bf4aed5ce31c64bc37b3244b6394a77,USR,1829476.0893760005,317105678.4610648
2025-08-20,0x02c6a2fa58cc01a18b8d9e00ea48d65e4df26c70,feUSD,68793969.60301578,317105678.4610648
2025-08-20,0x8ff0dd9f9c40a0d76ef1bcfaf5f98c1610c74bd8,USH,2065666.2240907457,317105678.4610648
2025-08-20,0x5d3a1ff2b6bab83b63cd9ad0787074081a52ef34,USDe,9896137.355982997,317105678.4610648
2025-08-20,0x111111a1a0667d36bd57c0a9f569b98057111111,USDH,0,317105678.4610648
2025-08-19,0x5d3a1ff2b6bab83b63cd9ad0787074081a52ef34,USDe,10380556.580222996,317105678.4610648
2025-08-19,0x111111a1a0667d36bd57c0a9f569b98057111111,USDH,0,317105678.4610648
2025-08-19,0x02c6a2fa58cc01a18b8d9e00ea48d65e4df26c70,feUSD,69359556.50267793,317105678.4610648
2025-08-19,0x8ff0dd9f9c40a0d76ef1bcfaf5f98c1610c74bd8,USH,1926404.7395635657,317105678.4610648
2025-08-19,0xfdd22ce6d1f66bc0ec89b20bf16ccb6670f55a5a,thBILL,26918014.978954002,317105678.4610648
2025-08-19,0xca79db4b49f608ef54a5cb813fbed3a6387bc645,USDXL,2480617.885156461,317105678.4610648
2025-08-19,0xb88339cb7199b77e23db6e890353e22632ba630f,USDC,0,317105678.4610648
2025-08-19,0x0ad339d66bf4aed5ce31c64bc37b3244b6394a77,USR,2406478.8492500004,317105678.4610648
2025-08-19,0xb8ce59fc3717ada4c02eadf9682a9e934f625ebb,USD₮0,173606582.33092004,317105678.4610648
2025-08-19,0xb50a96253abdf803d85efcdce07ad8becbc52bd5,USDHL,12184554.640882,317105678.4610648
2025-08-18,0xb88339cb7199b77e23db6e890353e22632ba630f,USDC,0,317105678.4610648
2025-08-18,0xb50a96253abdf803d85efcdce07ad8becbc52bd5,USDHL,12217814.640882,317105678.4610648
2025-08-18,0xfdd22ce6d1f66bc0ec89b20bf16ccb6670f55a5a,thBILL,26004978.433956,317105678.4610648
2025-08-18,0xb8ce59fc3717ada4c02eadf9682a9e934f625ebb,USD₮0,157109893.29878405,317105678.4610648
2025-08-18,0x02c6a2fa58cc01a18b8d9e00ea48d65e4df26c70,feUSD,69704944.54760481,317105678.4610648
2025-08-18,0x8ff0dd9f9c40a0d76ef1bcfaf5f98c1610c74bd8,USH,1526523.5815243495,317105678.4610648
2025-08-18,0x5d3a1ff2b6bab83b63cd9ad0787074081a52ef34,USDe,10633455.473609995,317105678.4610648
2025-08-18,0x111111a1a0667d36bd57c0a9f569b98057111111,USDH,0,317105678.4610648
2025-08-18,0x0ad339d66bf4aed5ce31c64bc37b3244b6394a77,USR,2780399.8766820002,317105678.4610648
2025-08-18,0xca79db4b49f608ef54a5cb813fbed3a6387bc645,USDXL,2515751.724427841,317105678.4610648
2025-08-17,0x0ad339d66bf4aed5ce31c64bc37b3244b6394a77,USR,1565888.85602,317105678.4610648
2025-08-17,0xca79db4b49f608ef54a5cb813fbed3a6387bc645,USDXL,2596773.003930169,317105678.4610648
2025-08-17,0xb8ce59fc3717ada4c02eadf9682a9e934f625ebb,USD₮0,156684293.21510205,317105678.4610648
2025-08-17,0xb88339cb7199b77e23db6e890353e22632ba630f,USDC,0,317105678.4610648
2025-08-17,0xb50a96253abdf803d85efcdce07ad8becbc52bd5,USDHL,12217814.640882,317105678.4610648
2025-08-17,0xfdd22ce6d1f66bc0ec89b20bf16ccb6670f55a5a,thBILL,17701092.303282,317105678.4610648
2025-08-17,0x111111a1a0667d36bd57c0a9f569b98057111111,USDH,0,317105678.4610648
2025-08-17,0x5d3a1ff2b6bab83b63cd9ad0787074081a52ef34,USDe,11720171.968022995,317105678.4610648
2025-08-17,0x8ff0dd9f9c40a0d76ef1bcfaf5f98c1610c74bd8,USH,1526345.975777185,317105678.4610648
2025-08-17,0x02c6a2fa58cc01a18b8d9e00ea48d65e4df26c70,feUSD,70668805.47572099,317105678.4610648
2025-08-16,0x8ff0dd9f9c40a0d76ef1bcfaf5f98c1610c74bd8,USH,1422460.8885220431,317105678.4610648
2025-08-16,0x02c6a2fa58cc01a18b8d9e00ea48d65e4df26c70,feUSD,72091516.08660337,317105678.4610648
2025-08-16,0x111111a1a0667d36bd57c0a9f569b98057111111,USDH,0,317105678.4610648
2025-08-16,0x5d3a1ff2b6bab83b63cd9ad0787074081a52ef34,USDe,9974647.287352994,317105678.4610648
2025-08-16,0xb88339cb7199b77e23db6e890353e22632ba630f,USDC,0,317105678.4610648
2025-08-16,0x0ad339d66bf4aed5ce31c64bc37b3244b6394a77,USR,1509344.510466,317105678.4610648
2025-08-16,0xca79db4b49f608ef54a5cb813fbed3a6387bc645,USDXL,2618052.0903202733,317105678.4610648
2025-08-16,0xfdd22ce6d1f66bc0ec89b20bf16ccb6670f55a5a,thBILL,16922712.400549002,317105678.4610648
2025-08-16,0xb50a96253abdf803d85efcdce07ad8becbc52bd5,USDHL,12217814.640882,317105678.4610648
2025-08-16,0xb8ce59fc3717ada4c02eadf9682a9e934f625ebb,USD₮0,153965402.31222704,317105678.4610648
2025-08-15,0xca79db4b49f608ef54a5cb813fbed3a6387bc645,USDXL,2669419.0381299085,317105678.4610648
2025-08-15,0xb8ce59fc3717ada4c02eadf9682a9e934f625ebb,USD₮0,148041901.66532004,317105678.4610648
2025-08-15,0xb88339cb7199b77e23db6e890353e22632ba630f,USDC,0,317105678.4610648
2025-08-15,0xb50a96253abdf803d85efcdce07ad8becbc52bd5,USDHL,12217814.640882,317105678.4610648
2025-08-15,0x111111a1a0667d36bd57c0a9f569b98057111111,USDH,0,317105678.4610648
2025-08-15,0x5d3a1ff2b6bab83b63cd9ad0787074081a52ef34,USDe,11419252.631191995,317105678.4610648
2025-08-15,0x8ff0dd9f9c40a0d76ef1bcfaf5f98c1610c74bd8,USH,1404193.0299653641,317105678.4610648
2025-08-15,0x02c6a2fa58cc01a18b8d9e00ea48d65e4df26c70,feUSD,71917381.77279492,317105678.4610648
2025-08-15,0xfdd22ce6d1f66bc0ec89b20bf16ccb6670f55a5a,thBILL,16774574.478583,317105678.4610648
2025-08-15,0x0ad339d66bf4aed5ce31c64bc37b3244b6394a77,USR,1211724.56814,317105678.4610648
2025-08-14,0xfdd22ce6d1f66bc0ec89b20bf16ccb6670f55a5a,thBILL,11476170.226711,317105678.4610648
2025-08-14,0x0ad339d66bf4aed5ce31c64bc37b3244b6394a77,USR,1548124.5888130001,317105678.4610648
2025-08-14,0xb50a96253abdf803d85efcdce07ad8becbc52bd5,USDHL,12217814.640882,317105678.4610648
2025-08-14,0xca79db4b49f608ef54a5cb813fbed3a6387bc645,USDXL,2692269.0352160074,317105678.4610648
2025-08-14,0xb8ce59fc3717ada4c02eadf9682a9e934f625ebb,USD₮0,144425348.69388005,317105678.4610648
2025-08-14,0xb88339cb7199b77e23db6e890353e22632ba630f,USDC,0,317105678.4610648
2025-08-14,0x02c6a2fa58cc01a18b8d9e00ea48d65e4df26c70,feUSD,71867895.28846845,317105678.4610648
2025-08-14,0x8ff0dd9f9c40a0d76ef1bcfaf5f98c1610c74bd8,USH,1401636.1187686597,317105678.4610648
2025-08-14,0x5d3a1ff2b6bab83b63cd9ad0787074081a52ef34,USDe,12117526.789560994,317105678.4610648
2025-08-14,0x111111a1a0667d36bd57c0a9f569b98057111111,USDH,0,317105678.4610648
2025-08-13,0x5d3a1ff2b6bab83b63cd9ad0787074081a52ef34,USDe,11660977.919912994,317105678.4610648
2025-08-13,0x111111a1a0667d36bd57c0a9f569b98057111111,USDH,0,317105678.4610648
2025-08-13,0x02c6a2fa58cc01a18b8d9e00ea48d65e4df26c70,feUSD,72111421.43721446,317105678.4610648
2025-08-13,0x8ff0dd9f9c40a0d76ef1bcfaf5f98c1610c74bd8,USH,1399483.4785128175,317105678.4610648
2025-08-13,0xca79db4b49f608ef54a5cb813fbed3a6387bc645,USDXL,2633617.979317622,317105678.4610648
2025-08-13,0xfdd22ce6d1f66bc0ec89b20bf16ccb6670f55a5a,thBILL,8885715.503906999,317105678.4610648
2025-08-13,0x0ad339d66bf4aed5ce31c64bc37b3244b6394a77,USR,1425026.6983780002,317105678.4610648
2025-08-13,0xb88339cb7199b77e23db6e890353e22632ba630f,USDC,0,317105678.4610648
2025-08-13,0xb8ce59fc3717ada4c02eadf9682a9e934f625ebb,USD₮0,143958149.83443305,317105678.4610648
2025-08-13,0xb50a96253abdf803d85efcdce07ad8becbc52bd5,USDHL,12217814.640882,317105678.4610648
2025-08-12,0x0ad339d66bf4aed5ce31c64bc37b3244b6394a77,USR,1340093.819823,317105678.4610648
2025-08-12,0xb50a96253abdf803d85efcdce07ad8becbc52bd5,USDHL,14017814.640882,317105678.4610648
2025-08-12,0xca79db4b49f608ef54a5cb813fbed3a6387bc645,USDXL,2661239.8165579955,317105678.4610648
2025-08-12,0xb8ce59fc3717ada4c02eadf9682a9e934f625ebb,USD₮0,136613940.12151805,317105678.4610648
2025-08-12,0x02c6a2fa58cc01a18b8d9e00ea48d65e4df26c70,feUSD,70312368.36359459,317105678.4610648
2025-08-12,0x8ff0dd9f9c40a0d76ef1bcfaf5f98c1610c74bd8,USH,1401474.9844075239,317105678.4610648
2025-08-12,0x5d3a1ff2b6bab83b63cd9ad0787074081a52ef34,USDe,9944502.657989994,317105678.4610648
2025-08-12,0x111111a1a0667d36bd57c0a9f569b98057111111,USDH,0,317105678.4610648
2025-08-12,0xb88339cb7199b77e23db6e890353e22632ba630f,USDC,0,317105678.4610648
2025-08-12,0xfdd22ce6d1f66bc0ec89b20bf16ccb6670f55a5a,thBILL,8121903.97086,317105678.4610648
2025-08-11,0xb88339cb7199b77e23db6e890353e22632ba630f,USDC,0,317105678.4610648
2025-08-11,0xfdd22ce6d1f66bc0ec89b20bf16ccb6670f55a5a,thBILL,7785690.019561,317105678.4610648
2025-08-11,0xb50a96253abdf803d85efcdce07ad8becbc52bd5,USDHL,14017814.640882,317105678.4610648
2025-08-11,0x0ad339d66bf4aed5ce31c64bc37b3244b6394a77,USR,2261429.414026,317105678.4610648
2025-08-11,0xb8ce59fc3717ada4c02eadf9682a9e934f625ebb,USD₮0,135800420.43555504,317105678.4610648
2025-08-11,0xca79db4b49f608ef54a5cb813fbed3a6387bc645,USDXL,2621180.7194018043,317105678.4610648
2025-08-11,0x8ff0dd9f9c40a0d76ef1bcfaf5f98c1610c74bd8,USH,1429788.6185374253,317105678.4610648
2025-08-11,0x02c6a2fa58cc01a18b8d9e00ea48d65e4df26c70,feUSD,70247336.6894674,317105678.4610648
2025-08-11,0x111111a1a0667d36bd57c0a9f569b98057111111,USDH,0,317105678.4610648
2025-08-11,0x5d3a1ff2b6bab83b63cd9ad0787074081a52ef34,USDe,8917343.543246994,317105678.4610648
2025-08-10,0x8ff0dd9f9c40a0d76ef1bcfaf5f98c1610c74bd8,USH,1428299.3587414597,317105678.4610648
2025-08-10,0x02c6a2fa58cc01a18b8d9e00ea48d65e4df26c70,feUSD,72069687.86798458,317105678.4610648
2025-08-10,0x111111a1a0667d36bd57c0a9f569b98057111111,USDH,0,317105678.4610648
2025-08-10,0x5d3a1ff2b6bab83b63cd9ad0787074081a52ef34,USDe,11663898.195126994,317105678.4610648
2025-08-10,0x0ad339d66bf4aed5ce31c64bc37b3244b6394a77,USR,2262040.6817840002,317105678.4610648
2025-08-10,0xb88339cb7199b77e23db6e890353e22632ba630f,USDC,0,317105678.4610648
2025-08-10,0xfdd22ce6d1f66bc0ec89b20bf16ccb6670f55a5a,thBILL,5496459.324077001,317105678.4610648
2025-08-10,0xca79db4b49f608ef54a5cb813fbed3a6387bc645,USDXL,2629664.7701978604,317105678.4610648
2025-08-10,0xb50a96253abdf803d85efcdce07ad8becbc52bd5,USDHL,14017814.640882,317105678.4610648
2025-08-10,0xb8ce59fc3717ada4c02eadf9682a9e934f625ebb,USD₮0,132211667.88051903,317105678.4610648
2025-08-09,0xfdd22ce6d1f66bc0ec89b20bf16ccb6670f55a5a,thBILL,4592904.4349650005,317105678.4610648
2025-08-09,0xb50a96253abdf803d85efcdce07ad8becbc52bd5,USDHL,14017814.640882,317105678.4610648
2025-08-09,0x0ad339d66bf4aed5ce31c64bc37b3244b6394a77,USR,2110898.0431700004,317105678.4610648
2025-08-09,0xb8ce59fc3717ada4c02eadf9682a9e934f625ebb,USD₮0,128399277.71433103,317105678.4610648
2025-08-09,0x8ff0dd9f9c40a0d76ef1bcfaf5f98c1610c74bd8,USH,1436799.3587414597,317105678.4610648
2025-08-09,0x02c6a2fa58cc01a18b8d9e00ea48d65e4df26c70,feUSD,71311340.7660503,317105678.4610648
2025-08-09,0x111111a1a0667d36bd57c0a9f569b98057111111,USDH,0,317105678.4610648
2025-08-09,0x5d3a1ff2b6bab83b63cd9ad0787074081a52ef34,USDe,11803286.325300993,317105678.4610648
2025-08-09,0xca79db4b49f608ef54a5cb813fbed3a6387bc645,USDXL,2653285.4013670683,317105678.4610648
2025-08-09,0xb88339cb7199b77e23db6e890353e22632ba630f,USDC,0,317105678.4610648
2025-08-08,0xca79db4b49f608ef54a5cb813fbed3a6387bc645,USDXL,2649037.917665974,317105678.4610648
2025-08-08,0xb88339cb7199b77e23db6e890353e22632ba630f,USDC,0,317105678.4610648
2025-08-08,0xb50a96253abdf803d85efcdce07ad8becbc52bd5,USDHL,14017814.640882,317105678.4610648
2025-08-08,0xfdd22ce6d1f66bc0ec89b20bf16ccb6670f55a5a,thBILL,1493376.40947,317105678.4610648
2025-08-08,0xb8ce59fc3717ada4c02eadf9682a9e934f625ebb,USD₮0,124369768.89121303,317105678.4610648
2025-08-08,0x0ad339d66bf4aed5ce31c64bc37b3244b6394a77,USR,1705512.2506360002,317105678.4610648
2025-08-08,0x02c6a2fa58cc01a18b8d9e00ea48d65e4df26c70,feUSD,70779430.55122104,317105678.4610648
2025-08-08,0x8ff0dd9f9c40a0d76ef1bcfaf5f98c1610c74bd8,USH,1456406.9370202809,317105678.4610648
2025-08-08,0x5d3a1ff2b6bab83b63cd9ad0787074081a52ef34,USDe,11915835.476588994,317105678.4610648
2025-08-08,0x111111a1a0667d36bd57c0a9f569b98057111111,USDH,0,317105678.4610648
2025-08-07,0x5d3a1ff2b6bab83b63cd9ad0787074081a52ef34,USDe,12098980.723535994,317105678.4610648
2025-08-07,0x111111a1a0667d36bd57c0a9f569b98057111111,USDH,0,317105678.4610648
2025-08-07,0x02c6a2fa58cc01a18b8d9e00ea48d65e4df26c70,feUSD,77087669.5287828,317105678.4610648
2025-08-07,0x8ff0dd9f9c40a0d76ef1bcfaf5f98c1610c74bd8,USH,1413691.3577566512,317105678.4610648
2025-08-07,0xfdd22ce6d1f66bc0ec89b20bf16ccb6670f55a5a,thBILL,1493519.352987,317105678.4610648
2025-08-07,0xca79db4b49f608ef54a5cb813fbed3a6387bc645,USDXL,2675891.0186047046,317105678.4610648
2025-08-07,0xb88339cb7199b77e23db6e890353e22632ba630f,USDC,0,317105678.4610648
2025-08-07,0x0ad339d66bf4aed5ce31c64bc37b3244b6394a77,USR,1913714.156167,317105678.4610648
2025-08-07,0xb8ce59fc3717ada4c02eadf9682a9e934f625ebb,USD₮0,124707636.74187303,317105678.4610648
2025-08-07,0xb50a96253abdf803d85efcdce07ad8becbc52bd5,USDHL,14017814.640882,317105678.4610648
2025-08-06,0xb88339cb7199b77e23db6e890353e22632ba630f,USDC,0,317105678.4610648
2025-08-06,0xb50a96253abdf803d85efcdce07ad8becbc52bd5,USDHL,12898798.585991,317105678.4610648
2025-08-06,0xfdd22ce6d1f66bc0ec89b20bf16ccb6670f55a5a,thBILL,5011.918428,317105678.4610648
2025-08-06,0xb8ce59fc3717ada4c02eadf9682a9e934f625ebb,USD₮0,120628105.07086502,317105678.4610648
2025-08-06,0x02c6a2fa58cc01a18b8d9e00ea48d65e4df26c70,feUSD,76404757.6351205,317105678.4610648
2025-08-06,0x8ff0dd9f9c40a0d76ef1bcfaf5f98c1610c74bd8,USH,1335415.150140832,317105678.4610648
2025-08-06,0x5d3a1ff2b6bab83b63cd9ad0787074081a52ef34,USDe,13987346.193761993,317105678.4610648
2025-08-06,0x111111a1a0667d36bd57c0a9f569b98057111111,USDH,0,317105678.4610648
2025-08-06,0x0ad339d66bf4aed5ce31c64bc37b3244b6394a77,USR,4342876.485823,317105678.4610648
2025-08-06,0xca79db4b49f608ef54a5cb813fbed3a6387bc645,USDXL,2711881.5923214024,317105678.4610648
2025-08-05,0x0ad339d66bf4aed5ce31c64bc37b3244b6394a77,USR,1713565.0506319995,317105678.4610648
2025-08-05,0xca79db4b49f608ef54a5cb813fbed3a6387bc645,USDXL,2718861.7963954397,317105678.4610648
2025-08-05,0xb8ce59fc3717ada4c02eadf9682a9e934f625ebb,USD₮0,117612084.69632302,317105678.4610648
2025-08-05,0xb88339cb7199b77e23db6e890353e22632ba630f,USDC,0,317105678.4610648
2025-08-05,0xb50a96253abdf803d85efcdce07ad8becbc52bd5,USDHL,12726489.585991,317105678.4610648
2025-08-05,0xfdd22ce6d1f66bc0ec89b20bf16ccb6670f55a5a,thBILL,15,317105678.4610648
2025-08-05,0x111111a1a0667d36bd57c0a9f569b98057111111,USDH,0,317105678.4610648
2025-08-05,0x5d3a1ff2b6bab83b63cd9ad0787074081a52ef34,USDe,13591701.074272994,317105678.4610648
2025-08-05,0x8ff0dd9f9c40a0d76ef1bcfaf5f98c1610c74bd8,USH,1349531.72176965,317105678.4610648
2025-08-05,0x02c6a2fa58cc01a18b8d9e00ea48d65e4df26c70,feUSD,76024726.08031851,317105678.4610648
2025-08-04,0x111111a1a0667d36bd57c0a9f569b98057111111,USDH,0,317105678.4610648
2025-08-04,0x5d3a1ff2b6bab83b63cd9ad0787074081a52ef34,USDe,14809054.174667994,317105678.4610648
2025-08-04,0x8ff0dd9f9c40a0d76ef1bcfaf5f98c1610c74bd8,USH,1345431.72176965,317105678.4610648
2025-08-04,0x02c6a2fa58cc01a18b8d9e00ea48d65e4df26c70,feUSD,75509127.50556904,317105678.4610648
2025-08-04,0xb88339cb7199b77e23db6e890353e22632ba630f,USDC,0,317105678.4610648
2025-08-04,0x0ad339d66bf4aed5ce31c64bc37b3244b6394a77,USR,2035061.7045129994,317105678.4610648
2025-08-04,0xca79db4b49f608ef54a5cb813fbed3a6387bc645,USDXL,2766146.4564486365,317105678.4610648
2025-08-04,0xfdd22ce6d1f66bc0ec89b20bf16ccb6670f55a5a,thBILL,15,317105678.4610648
2025-08-04,0xb8ce59fc3717ada4c02eadf9682a9e934f625ebb,USD₮0,112807337.66086403,317105678.4610648
2025-08-04,0xb50a96253abdf803d85efcdce07ad8becbc52bd5,USDHL,12726489.585991,317105678.4610648
2025-08-03,0xca79db4b49f608ef54a5cb813fbed3a6387bc645,USDXL,2798608.982484174,317105678.4610648
2025-08-03,0xb50a96253abdf803d85efcdce07ad8becbc52bd5,USDHL,11114368.585991,317105678.4610648
2025-08-03,0xb88339cb7199b77e23db6e890353e22632ba630f,USDC,0,317105678.4610648
2025-08-03,0xb8ce59fc3717ada4c02eadf9682a9e934f625ebb,USD₮0,109657974.97821502,317105678.4610648
2025-08-03,0x8ff0dd9f9c40a0d76ef1bcfaf5f98c1610c74bd8,USH,1336204.7157956918,317105678.4610648
2025-08-03,0x02c6a2fa58cc01a18b8d9e00ea48d65e4df26c70,feUSD,73247033.09536548,317105678.4610648
2025-08-03,0x111111a1a0667d36bd57c0a9f569b98057111111,USDH,0,317105678.4610648
2025-08-03,0x5d3a1ff2b6bab83b63cd9ad0787074081a52ef34,USDe,14026871.071796993,317105678.4610648
2025-08-03,0xfdd22ce6d1f66bc0ec89b20bf16ccb6670f55a5a,thBILL,0,317105678.4610648
2025-08-03,0x0ad339d66bf4aed5ce31c64bc37b3244b6394a77,USR,2829348.8424399993,317105678.4610648
2025-08-02,0xfdd22ce6d1f66bc0ec89b20bf16ccb6670f55a5a,thBILL,0,317105678.4610648
2025-08-02,0x0ad339d66bf4aed5ce31c64bc37b3244b6394a77,USR,1325276.2459059993,317105678.4610648
2025-08-02,0xb50a96253abdf803d85efcdce07ad8becbc52bd5,USDHL,10920107.585991,317105678.4610648
2025-08-02,0xca79db4b49f608ef54a5cb813fbed3a6387bc645,USDXL,2794360.8781267162,317105678.4610648
2025-08-02,0xb8ce59fc3717ada4c02eadf9682a9e934f625ebb,USD₮0,105164399.31249203,317105678.4610648
2025-08-02,0xb88339cb7199b77e23db6e890353e22632ba630f,USDC,0,317105678.4610648
2025-08-02,0x02c6a2fa58cc01a18b8d9e00ea48d65e4df26c70,feUSD,71066691.16580245,317105678.4610648
2025-08-02,0x8ff0dd9f9c40a0d76ef1bcfaf5f98c1610c74bd8,USH,1298238.5487448706,317105678.4610648
2025-08-02,0x5d3a1ff2b6bab83b63cd9ad0787074081a52ef34,USDe,13638341.437920993,317105678.4610648
2025-08-02,0x111111a1a0667d36bd57c0a9f569b98057111111,USDH,0,317105678.4610648
2025-08-01,0x02c6a2fa58cc01a18b8d9e00ea48d65e4df26c70,feUSD,71682811.12303291,317105678.4610648
2025-08-01,0x8ff0dd9f9c40a0d76ef1bcfaf5f98c1610c74bd8,USH,1305519.6170924134,317105678.4610648
2025-08-01,0x5d3a1ff2b6bab83b63cd9ad0787074081a52ef34,USDe,13519519.756365994,317105678.4610648
2025-08-01,0x111111a1a0667d36bd57c0a9f569b98057111111,USDH,0,317105678.4610648
2025-08-01,0xca79db4b49f608ef54a5cb813fbed3a6387bc645,USDXL,2796031.5283109094,317105678.4610648
2025-08-01,0xfdd22ce6d1f66bc0ec89b20bf16ccb6670f55a5a,thBILL,0,317105678.4610648
2025-08-01,0x0ad339d66bf4aed5ce31c64bc37b3244b6394a77,USR,1203952.8578619994,317105678.4610648
2025-08-01,0xb88339cb7199b77e23db6e890353e22632ba630f,USDC,0,317105678.4610648
2025-08-01,0xb50a96253abdf803d85efcdce07ad8becbc52bd5,USDHL,10920107.585991,317105678.4610648
2025-08-01,0xb8ce59fc3717ada4c02eadf9682a9e934f625ebb,USD₮0,101385052.39877602,317105678.4610648
2025-07-31,0x0ad339d66bf4aed5ce31c64bc37b3244b6394a77,USR,1211723.0636249995,317105678.4610648
2025-07-31,0xb50a96253abdf803d85efcdce07ad8becbc52bd5,USDHL,10708341.585991,317105678.4610648
2025-07-31,0xca79db4b49f608ef54a5cb813fbed3a6387bc645,USDXL,2787843.0007266263,317105678.4610648
2025-07-31,0xb8ce59fc3717ada4c02eadf9682a9e934f625ebb,USD₮0,89874406.96426903,317105678.4610648
2025-07-31,0x02c6a2fa58cc01a18b8d9e00ea48d65e4df26c70,feUSD,72734618.78644119,317105678.4610648
2025-07-31,0x8ff0dd9f9c40a0d76ef1bcfaf5f98c1610c74bd8,USH,1249202.4634929071,317105678.4610648
2025-07-31,0x5d3a1ff2b6bab83b63cd9ad0787074081a52ef34,USDe,10580099.832273994,317105678.4610648
2025-07-31,0x111111a1a0667d36bd57c0a9f569b98057111111,USDH,0,317105678.4610648
2025-07-31,0xb88339cb7199b77e23db6e890353e22632ba630f,USDC,0,317105678.4610648
2025-07-31,0xfdd22ce6d1f66bc0ec89b20bf16ccb6670f55a5a,thBILL,0,317105678.4610648
2025-07-30,0xb88339cb7199b77e23db6e890353e22632ba630f,USDC,0,317105678.4610648
